https://www.clir.org/pubs/archives/cliringhouse/house01/,https://www.clir.org/2001/08/house01/
https://www.clir.org/pubs/archives/cliringhouse/house02/,https://www.clir.org/2001/09/house02/
https://www.clir.org/pubs/archives/cliringhouse/house03/,https://www.clir.org/2001/11/house03/
https://www.clir.org/pubs/archives/cliringhouse/house04/,https://www.clir.org/2001/12/house04/
https://www.clir.org/pubs/archives/cliringhouse/house05/,https://www.clir.org/2002/01/house05/
https://www.clir.org/pubs/archives/cliringhouse/house06/,https://www.clir.org/2002/02/house06
https://www.clir.org/pubs/archives/cliringhouse/house07,https://www.clir.org/2002/03/house07/
https://www.clir.org/pubs/archives/cliringhouse/house8/,https://www.clir.org/2002/04/house8/
https://www.clir.org/pubs/archives/cliringhouse/house09/,https://www.clir.org/2002/05/house09/
https://www.clir.org/pubs/archives/cliringhouse/house10,https://www.clir.org/2002/06/house10
https://www.clir.org/pubs/archives/cliringhouse/house11/,https://www.clir.org/2002/08/house11/
https://www.clir.org/pubs/archives/cliringhouse/house12,https://www.clir.org/2002/09/house12
https://www.clir.org/pubs/archives/cliringhouse/house13/,https://www.clir.org/2002/11/house13/
https://www.clir.org/pubs/archives/cliringhouse/house14/,https://www.clir.org/2003/01/house14/
https://www.clir.org/pubs/archives/cliringhouse/house15/,https://www.clir.org/2003/03/house15/
https://www.clir.org/pubs/archives/cliringhouse/house16/,https://www.clir.org/2003/05/house16/
https://www.clir.org/pubs/archives/cliringhouse/house17/,https://www.clir.org/2003/07/house17/
https://www.clir.org/pubs/archives/cliringhouse/house18/,https://www.clir.org/2003/09/house18/
https://www.clir.org/pubs/archives/cliringhouse/house19/,https://www.clir.org/2003/11/house19/